NAME,NSC,SMILES
"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",683555,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)C=NC6=CC=C(C=C6)NC7C8COC(=O)C8C(C9=CC1=C(C=C79)OCO1)C1=CC(=C(C(=C1)OC)O)OC)O
"(19S)-10-[[4-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",683556,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)C=NC6=CC=C(C=C6)NC7C8COC(=O)C8C(C9=CC1=C(C=C79)OCO1)C1=CC(=C(C(=C1)OC)O)OC)O.Cl
"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",683557,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)C=NC6=CC=CC=C6NC7C8COC(=O)C8C(C9=CC1=C(C=C79)OCO1)C1=CC(=C(C(=C1)OC)O)OC)O
"(19S)-10-[[2-[[(5S,5aS,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl]amino]phenyl]iminomethyl]-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione;hydrochloride",683558,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)C=NC6=CC=CC=C6NC7C8COC(=O)C8C(C9=CC1=C(C=C79)OCO1)C1=CC(=C(C(=C1)OC)O)OC)O.Cl
Irofulven,683863,CC1=C(C2=C(C3(CC3)C(C(=O)C2=C1)(C)O)C)CO
Torisel (TM),683864,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC
Epothilone B,684363,CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C
"N-(3-chlorophenyl)-6,7-dimethoxyquinazolin-4-amine",693255,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC
Sjg-136,694501,COC1=C(C=C2C(=C1)C(=O)N3CC(=C)CC3C=N2)OCCCOC4=C(C=C5C(=C4)N=CC6CC(=C)CN6C5=O)OC
2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,697286,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,755769,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1-aziridinyl)-3-(hydroxymethyl)-6-methyl-",697726,CC1=C(C(=O)C(=C(C1=O)N2CC2)CO)N3CC3
2-(4-((7-Chloro-2-quinoxalinyl)oxy)phenoxy)propanoic acid,697887,CC(C(=O)O)OC1=CC=C(C=C1)OC2=CN=C3C=CC(=CC3=N2)Cl
5-Fluoro deoxy uridine 10mer,697912,C1C(C(OC1N2C=C(C(=O)NC2=O)F)COP(=O)(O)OC3CC(OC3COP(=O)(O)OC4CC(OC4COP(=O)(O)OC5CC(OC5COP(=O)(O)OC6CC(OC6COP(=O)(O)OC7CC(OC7COP(=O)(O)OC8CC(OC8COP(=O)(O)OC9CC(OC9COP(=O)(O)OC1CC(OC1COP(=O)(O)OC1CC(OC1CO)N1C=C(C(=O)NC1=O)F)N1C=C(C(=O)NC1=O)F)N1C=C(C(=O)NC1=O)F)N1C=C(C(=O)NC1=O)F)N1C=C(C(=O)NC1=O)F)N1C=C(C(=O)NC1=O)F)N1C=C(C(=O)NC1=O)F)N1C=C(C(=O)NC1=O)F)N1C=C(C(=O)NC1=O)F)O
Pemetrexed,698037,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)O)C(=O)O
Seliciclib,701554,CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=CC=C3
Vorinostat,701852,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
Vorinostat,759852,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
Emcyt (Pharmacia),702294,CC12CCC3C(C1CCC2OP(=O)(O)O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl.[Na+]
LMP-744 hydrochloride,706744,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC.Cl
Entinostat,706995,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
Entinostat,756642,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
"(1S,3S,6S,9S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33R,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.13,32.13,33.16,9.112,16.018,22.029,36.031,35]hentetracontan-24-one;methanesulfonic acid",707389,CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O.CS(=O)(=O)O
"Geldanamycin, monohydrochloride",707545,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCCN(C)C)C)OC)OC(=O)N)C)C)O)OC.Cl
Silatecan,708298,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=C(C=CC(=C5)O)N=C4C3=C2)[Si](C)(C)C(C)(C)C)O
10-Hydroxy-7-trimethylsilylethylcamptothecin,709237,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=C(C=CC(=C5)O)N=C4C3=C2)CC[Si](C)(C)C)O
Karenitecin,710270,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)CC[Si](C)(C)C)O
Omdpi,710297,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OC1C(CC(C(C1O)O)O)O)OC
Bardoxolone methyl,713200,CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)C(=O)OC)C
"2-(S)-Mercapto-4-(3,4-trimethylhydantoyl)-butanoyl-L-leucyl-L-t-leucinyl-N-methylamide",713763,CC(C)CC(C(=O)NC(C(=O)NC)C(C)(C)C)NC(=O)C(CCN1C(=O)C(N(C1=O)C)(C)C)S
Imexon,714597,C1C2N1C(=O)N=C2N
Gefitinib,715055,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
Gefitinib,759856,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
Erlotinib hydrochloride,718781,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl
Fulvestrant,719276,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
Celecoxib,719627,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
Zoledronic acid,721517,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
(Bis-allyl)amino-wortmannin,722134,CC(=O)OC1CC2(C(CCC2=O)C3=C1C4(C(OC(=O)C(=CN(CC=C)CC=C)C4=C(C3=O)O)COC)C)C
Indotecan,724998,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6CCOCC6)OC
Indimitecan hydrochloride,725776,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6C=CN=C6)OC.Cl
Belinostat,726630,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO
Belinostat,758774,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO
Tyverb,727989,CC1=CC=C(C=C1)S(=O)(=O)O.CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
Irinotecan,728073,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
N-(2-amino-phenyl)-4-(1-{[benzyl(methyl)amino]methyl}vinyl)benzamide,729998,CN(CC1=CC=CC=C1)CC(=C)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N
N-(2-aminophenyl)-4-{1-[(4-pyridin-2-ylpiperazin-1-yl)methyl]vinyl}benzamide,729999,C=C(CN1CCN(CC1)C2=CC=CC=N2)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
"N-(2-aminophenyl)-4-[1-(1,3,4,9-tetrahydro-2H-beta-carbolin-2-ylmethyl)vinyl]benzamide",730001,C=C(CN1CCC2=C(C1)NC3=CC=CC=C23)C4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N
N-(2-aminophenyl)-4-{1-[(benzylamino)methyl]vinyl}benzamide,730002,C=C(CNCC1=CC=CC=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N
N-(2-aminophenyl)-4-[1-({4-[3-(trifluoromethyl)phenyl]pipera zin-1-yl}methyl)viny l]benzamide,730003,C=C(CN1CCN(CC1)C2=CC=CC(=C2)C(F)(F)F)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
N-(2-aminophenyl)-4-(1-{[4-(2-methoxyphenyl)piperazin-1-yl]m ethyl}vinyl)benzamide,730004,COC1=CC=CC=C1N2CCN(CC2)CC(=C)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
"4,2-diyl}bi s[N-(2-aminophenyl)b enzamide]",730006,C=C(CN(CCN1CCOCC1)CC(=C)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N
"21-(2-N,3,5(10)-triene-3-O-sulfamate",732011,CCN(CC)CCOCCC1CCC2C1(CCC3C2C(CC4=C3C=CC(=C4)OS(=O)(=O)N)C)C
Dasatinib,732517,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
Dasatinib,759877,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
"N-(2-Aminophenyl)-4-[1-[(8-fluoro-1,3,4,5-tetrahydro-2H-pyrido[4,3-b]indole-2-yl)methyl]vinyl]benzamide",733252,C=C(CN1CCC2=C(C1)C3=C(N2)C=CC(=C3)F)C4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N
"N-(2-aminophenyl)-3-[4-[3-(3,4-dihydro-1H-isoquinolin-2-yl)prop-1-en-2-yl]phenyl]propanamide",733253,C=C(CN1CCC2=CC=CC=C2C1)C3=CC=C(C=C3)CCC(=O)NC4=CC=CC=C4N
"(E)-N-(2-aminophenyl)-3-[4-[3-(3,4-dihydro-1H-isoquinolin-2-yl)prop-1-en-2-yl]phenyl]prop-2-enamide",733254,C=C(CN1CCC2=CC=CC=C2C1)C3=CC=C(C=C3)C=CC(=O)NC4=CC=CC=C4N
N-(2-aminophenyl)-4-(3-benzamidoprop-1-en-2-yl)benzamide,733255,C=C(CNC(=O)C1=CC=CC=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N
42-O-(2-hydroxyethyl)rapamycin),733504,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC
"9-Bromo-6-(3-chloropropyl)-5,11-dioxo-11 H-indeno[1,2-c]isoquinoline",734294,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)N(C3=C2C(=O)C4=C3C=CC(=C4)Br)CCCCl
DMAPT fumarate salt,734325,CC1=CCCC2(C(O2)C3C(CC1)C(C(=O)O3)CN(C)C)C.C(=CC(=O)O)C(=O)O
"N-(4-aminophenyl)-4-[3-(3,4-dihydro-1H-isoquinolin-2-yl)prop-1-en-2-yl]benzamide",734945,C=C(CN1CCC2=CC=CC=C2C1)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)N
"N-(2-aminophenyl)-4-[4-[3-(3,4-dihydro-1H-isoquinolin-2-yl)prop-1-en-2-yl]phenyl]butanamide",734948,C=C(CN1CCC2=CC=CC=C2C1)C3=CC=C(C=C3)CCCC(=O)NC4=CC=CC=C4N
"4-[3-(3,4-dihydro-1H-isoquinolin-2-yl)prop-1-en-2-yl]-N-pyrazin-2-ylbenzamide",734949,C=C(CN1CCC2=CC=CC=C2C1)C3=CC=C(C=C3)C(=O)NC4=NC=CN=C4
Cyclopamine,734950,CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5CC4=C3C)C)O)C)NC1
"6-[3-Pyrazolyl-1-propyl]5,3-dimethoxy-8,9-methyl enedioxy-5,11-dioxo-11H-indeno[1,2-c]isoquinoline",735037,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6C=CC=N6)OC
"N-(2-Amino-phenyl)-4-{1-[4-(3,5-bis-trifluoromethylphenyl)-piperazin-1-ylmethyl]-vinyl}-benzamide",735403,C=C(CN1CCN(CC1)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
N-(2-Amino-phenyl)-4-{1-[4-(3-chloro-4-fluorophenyl)-piperazin-1-ylmethyl]-vinyl}-benzamide,735405,C=C(CN1CCN(CC1)C2=CC(=C(C=C2)F)Cl)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
N-(2-Amino-phenyl)-4-{1-[4-(2-fluorophenyl)-piperazin-1-ylmethyl]-vinyl}-benzamide,735406,C=C(CN1CCN(CC1)C2=CC=CC=C2F)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
N-(2-Amino-phenyl)-4-{1-[4-(3-fluorophenyl)-piperazin-1-ylmethyl]-vinyl}-benzamide,735407,C=C(CN1CCN(CC1)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
N-(2-Amino-phenyl)-4-[1-(6-oxo-6H-phenanthridin-5-ylmethyl)-vinyl]-benzamide,735408,C=C(CN1C2=CC=CC=C2C3=CC=CC=C3C1=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N
N-(2-Aminophenyl)-4-{1-[(9-oxoacridin-10(9H)-yl)methyl]vinyl}benzamide,736098,C=C(CN1C2=CC=CC=C2C(=O)C3=CC=CC=C31)C4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N
"N-(2-aminophenyl)-4-[3-(3-methyl-2,5-dioxoimidazolidin-1-yl)prop-1-en-2-yl]benzamide",736099,CN1CC(=O)N(C1=O)CC(=C)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N
"4-[3-[(6aR)-6,11-dioxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-5-yl]but-1-en-2-yl]-N-(2-aminophenyl)-N-methylbenzamide",736100,CC(C(=C)C1=CC=C(C=C1)C(=O)N(C)C2=CC=CC=C2N)N3C4=CC=CC=C4C(=O)N5CCCC5C3=O
N-(2-aminophenyl)-4-(3-phenothiazin-10-ylprop-1-en-2-yl)benzamide,736101,C=C(CN1C2=CC=CC=C2SC3=CC=CC=C31)C4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N
"6-(3-Bromopropyl)-9-chloro-5,11-dioxo-11 H-indeno[1,2-c]isoquinoline",736198,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)N(C3=C2C(=O)C4=C3C=CC(=C4)Cl)CCCBr
"6-(3-Azidopropyl)-9-fluoro-5,11-dioxo-11 H-indeno[1,2-c]isoquinoline",736201,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)N(C3=C2C(=O)C4=C3C=CC(=C4)F)CCCN=[N+]=[N-]
"6-(3-Azidopropyl)5,11-dioxo-11H-i ndeno[1,2-c]isoquinoline",736202,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)N(C3=C2C(=O)C4=C3C=CC(=C4)I)CCCN=[N+]=[N-]
"6-(3-Aminopropyl)-5,11-dioxo-11H-i ndeno[1,2-c]isoquinoline Hydrochloride",736493,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)N(C3=C2C(=O)C4=C3C=CC(=C4)I)CCCN.Cl
"6-(3-Azidopropyl)-5,11-dioxo-9-thiomethy l-11H-indeno[1,2-c]isoquinoline",736624,CSC1=CC2=C(C=C1)C3=C(C2=O)C4=C(C=C(C=C4)[N+](=O)[O-])C(=O)N3CCCN=[N+]=[N-]
"6-[3-[2-[1,4]-Triazolyl-1-propyl]-5,6-dihydro-2,3-dimethox y-8,9-methylenedioxy-5,11-dioxo-11H-indeno[1,2-c]isoquinolin e Hydrochloride",737518,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6C=NC=N6)OC.Cl
Pazopanib hydrochloride,737754,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N.Cl
"6-(3-Iodopropyl)-9-methoxy-3-nitroindeno[1,2-c]isoquinoline-5,11-dione",740268,COC1=CC2=C(C=C1)C3=C(C2=O)C4=C(C=C(C=C4)[N+](=O)[O-])C(=O)N3CCCI
"6-[3-(Dimethylamino)propyl]-9-methoxy-3-nitroindeno[1,2-c]isoquinoline-5,11-dione;hydrochloride",740521,CN(C)CCCN1C2=C(C3=C(C1=O)C=C(C=C3)[N+](=O)[O-])C(=O)C4=C2C=CC(=C4)OC.Cl
"6-(3-Aminopropyl)-9-ethoxy-5,11-dioxo-11H-indeno[1,2-c]isoquinoline Hydrochloride",740645,CCOC1=CC2=C(C=C1)C3=C(C2=O)C4=C(C=C(C=C4)[N+](=O)[O-])C(=O)N3CCCN.Cl
Selumetinib,741078,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO
Chk2 Inhibitor II,741899,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=O)N)OC4=CC=C(C=C4)Cl
cyclo(-(R)-b2hPhe-D-Pro-Lys-Phe),742380,C1CC2C(=O)NC(C(=O)NC(C(=O)NCC(C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCN
N-(2-aminophenyl)-4-[3-[4-[6-(trifluoromethyl)pyridin-2-yl]piperazin-1-yl]prop-1-en-2-yl]benzamide,742611,C=C(CN1CCN(CC1)C2=CC=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N
Imatinib,743414,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
"3-Carboxy-2,5-dimethyl-1H-pyrrol-2-ylmethylene)-5-(1H-indol-2-yl)-3-methoxy-2H-pyrrolium, tartrate",744912,CC1=CC(=C(N1)C=C2C(=CC(=C3C=C4C=CC=CC4=N3)N2)OC)C.C(C(C(=O)O)O)(C(=O)O)O
Lapatinib,745750,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
Nelfinavir,747167,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O
Nilotinib,747599,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
Olaparib,747856,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
Olaparib,753686,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
Ixabepilone,747973,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C
Raloxifene,747974,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
Abiraterone,749226,CC12CCC(CC1=CCC3C2CCC4(C3CC=C4C5=CN=CC=C5)C)O
Abiraterone acetate,749227,CC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CC=C4C5=CN=CC=C5)C)C
Onalespib,749712,CC(C)C1=CC(=C(C=C1O)O)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C
Onalespib,763579,CC(C)C1=CC(=C(C=C1O)O)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C
Sunitinib,750690,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C
Afatinib,750691,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4
Salinomycin sodium salt hydrate,751548,CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC(C4(O3)CCC(O4)(C)C5CCC(C(O5)C)(CC)O)O)C)C)O)C)C(=O)O.[Na+]
Pyridin-2-yl-(4-pyridin-2-yl-thiazol-2-yl)-amine,751858,C1=CC=NC(=C1)C2=CSC(=N2)NC3=CC=CC=N3
"1-(5-Phenyl-2,3-dihydro-1,3,4-thiadiazol-2-yl)naphthalen-2-ol",752631,C1=CC=C(C=C1)C2=NNC(S2)C3=C(C=CC4=CC=CC=C43)O
Pazopanib,752782,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N
Veliparib,752840,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N
Pralatrexate,754230,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
"Glycine, N-[2-methoxy-5-[[[(1E)-2-(2,4,6-trimethoxyphenyl)ethenyl]sulfonyl]methyl]phenyl]-, sodium salt (1:1)",754344,COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)NCC(=O)[O-]
"4-cyano-N-(5-(1-(2-(dimethylamino)acetyl)piperidin-4-yl)-2',3',4',5'-tetrahydro-[1,1'-biphenyl]-2-yl)-1H-imidazole-2-carboxamide",754345,CN(C)CC(=O)N1CCC(CC1)C2=CC(=C(C=C2)NC(=O)C3=NC=C(N3)C#N)C4=CCCCC4
"1-(2-Hydroxy-2-methylpropyl)-N-(5-((7-methoxyquinolin-4-yl)oxy)pyridin-2-yl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",754346,CC1=C(C(=O)N(N1CC(C)(C)O)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC
Nirogacestat,754348,CCCC(C(=O)NC1=CN(C=N1)C(C)(C)CNCC(C)(C)C)NC2CCC3=C(C2)C(=CC(=C3)F)F
Amuvatinib,754349,C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6
"N-[3-(2,1,3-benzothiadiazol-5-ylamino)quinoxalin-2-yl]-4-methylbenzenesulfonamide",754351,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=CC5=NSN=C5C=C4
"N-[3-(2,1,3-benzothiadiazol-5-ylamino)quinoxalin-2-yl]-4-methylbenzenesulfonamide",755806,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=CC5=NSN=C5C=C4
Adavosertib,754352,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
Buparlisib,754353,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
(R)-5-(6-((4-methylpiperazin-1-yl)methyl)-1H-benzo[d]imidazol-1-yl)-3-(1-(2-(trifluoromethyl)phenyl)ethoxy)thiophene-2-carboxamide,754354,CC(C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N
PF-00562271 free base,754356,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C
1-methyl-5-[2-[5-(trifluoromethyl)-1H-imidazol-2-yl]pyridin-4-yl]oxy-N-[4-(trifluoromethyl)phenyl]benzimidazol-2-amine,754357,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F
Aeg-40730 (iap),754359,CC(C(C(=O)N1CCCC1CN(CCC2=CC=CC=C2)C(=O)C(F)(F)F)NC(=O)C(C)NC)OCC#CC#CCOC(C)C(C(=O)N3CCCC3CN(CCC4=CC=CC=C4)C(=O)C(F)(F)F)NC(=O)C(C)NC
MI-219 (Mdm-2),754360,CC(C)(C)CC1C2(C(C(N1)C(=O)NCCC(CO)O)C3=CC(=CC=C3)Cl)C4=CC(=C(C=C4NC2=O)Cl)F
"1-{3-[7-(4-Fluoro-phenyl)-imidazo[1,2-a]pyridin-3-yl]-phenyl}-3-(2,2,2-trifluoro-ethyl)-urea",754361,C1=CC(=CC(=C1)NC(=O)NCC(F)(F)F)C2=CN=C3N2C=CC(=C3)C4=CC=C(C=C4)F
